run_id,converged,final_nll,elapsed_time,n2,N2,k_max,tau,r21,r23,R21,R23,burst_size,n_inner,alpha,beta_k,beta_tau,n2_truth,N2_truth,k_max_truth,tau_truth,r21_truth,r23_truth,R21_truth,R23_truth,burst_size_truth,n_inner_truth,alpha_truth,beta_k_truth,beta_tau_truth
48,True,36971.78726573376,38679.44507598877,1.2184661885224912,92.80629728668512,0.08057767578908494,161.7384784796055,1.9148457896707005,0.8096382736823615,1.1608787971824217,2.260752570624836,6.895554827504252,44.83017678444766,1.027553644313615,0.21312733310401344,2.119388451764213,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
38,True,36971.78726573376,38712.266125917435,1.2184661885224912,92.80629728668512,0.08057767578908494,161.7384784796055,1.9148457896707005,0.8096382736823615,1.1608787971824217,2.260752570624836,6.895554827504252,44.83017678444766,1.027553644313615,0.21312733310401344,2.119388451764213,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
18,True,36690.43431710417,39519.18431687355,2.735124622413127,424.90064845033237,0.02842748735090157,6.8451812993030074,2.743824750298238,2.552146423474992,1.0318450049853134,2.647082815724285,11.016979606659598,31.516700994538613,1.1043816335596761,0.6047877711283499,2.8262913193079156,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
18,True,18476.562863507294,7157.1441016197205,4.030121500341941,167.7732877458298,0.012839122934312157,156.53434377848762,4.683269203818995,2.456403982690564,1.5605500762938234,3.235581444605979,37.02324851774688,67.70888718323297,0.6010330963434766,0.3795376878141571,2.0852640166455227,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
41,True,18487.736841478956,7511.698493242264,6.990932825545351,83.81561811782726,0.022019441562455163,163.71144014501397,3.84949419609396,1.558095329621646,1.827678352826584,3.098548909366829,23.866960621658748,28.30007787334377,1.2146532217613109,0.3657297598243163,2.2545891966130776,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
10,True,18438.716824012376,8893.215265989304,6.650189741075624,168.71414707094974,0.020218777971772732,205.60542924850694,2.1924189750144056,1.4381190101818182,1.2369957849237394,1.8499343466764195,29.583522683097613,88.7255510875151,1.2615599221910163,0.39179280903283975,2.2970685405880955,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
20,True,18476.562863507294,8903.600144147873,4.030121500341941,167.7732877458298,0.012839122934312157,156.53434377848762,4.683269203818995,2.456403982690564,1.5605500762938234,3.235581444605979,37.02324851774688,67.70888718323297,0.6010330963434766,0.3795376878141571,2.0852640166455227,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
3,True,18487.736841478956,9011.748625278473,6.990932825545351,83.81561811782726,0.022019441562455163,163.71144014501397,3.84949419609396,1.558095329621646,1.827678352826584,3.098548909366829,23.866960621658748,28.30007787334377,1.2146532217613109,0.3657297598243163,2.2545891966130776,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
75,True,18476.562863507294,9221.1513402462,4.030121500341941,167.7732877458298,0.012839122934312157,156.53434377848762,4.683269203818995,2.456403982690564,1.5605500762938234,3.235581444605979,37.02324851774688,67.70888718323297,0.6010330963434766,0.3795376878141571,2.0852640166455227,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
50,True,18476.562863507294,9717.286665201187,4.030121500341941,167.7732877458298,0.012839122934312157,156.53434377848762,4.683269203818995,2.456403982690564,1.5605500762938234,3.235581444605979,37.02324851774688,67.70888718323297,0.6010330963434766,0.3795376878141571,2.0852640166455227,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
12,True,18476.562863507294,9888.084799051285,4.030121500341941,167.7732877458298,0.012839122934312157,156.53434377848762,4.683269203818995,2.456403982690564,1.5605500762938234,3.235581444605979,37.02324851774688,67.70888718323297,0.6010330963434766,0.3795376878141571,2.0852640166455227,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
73,True,18464.39973668565,10651.334647655487,11.384232108841834,382.83176244605716,0.02830455489558031,239.88830241558188,2.788704928187243,0.5225893921394196,1.8599499332250815,1.8525996462444572,36.45887794101349,51.6647573982153,1.5090256640568147,0.39869565879843205,2.4492538607833367,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
35,True,18477.859227332126,11116.651101112366,15.67864628648855,219.70974999994445,0.016226109037367244,213.6007319300016,3.162614119526099,1.3033165319311921,1.371170157233679,3.2032134703066677,47.13175967494767,43.04828833966597,1.152834125080632,0.35532578317784547,2.3908562413463548,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
30,True,18368.358643998305,11430.232985019684,4.264562323501321,221.9353399208157,0.0090108100464548,50.9154199176362,3.0675007646357786,1.5805933812090847,1.6618894295333733,3.8722737330065353,25.911042692616437,35.33696241797213,1.5869369789367354,0.7541298657101528,2.190557678467338,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
9,True,18482.332253635803,11659.141524791718,3.1830212744787962,180.99711273430745,0.03804666298261178,193.9126337603181,4.18689277186479,0.38144184220965593,2.513224817543964,1.6255671349201335,40.241370378040784,14.813848968349404,1.2520818744156672,0.4528014297865559,2.8304016797751324,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
21,True,18428.99823649662,11727.509309053421,4.501188988889661,256.88633580766333,0.011868138540615948,66.27059694940795,1.4167490639003189,0.5855679021427322,1.2517404461118458,3.0908749694965505,26.37876616354474,7.7198497196240154,1.320204958904794,0.8053279295651604,2.4015998389712703,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
43,True,18368.358643998305,12081.712665319443,4.264562323501321,221.9353399208157,0.0090108100464548,50.9154199176362,3.0675007646357786,1.5805933812090847,1.6618894295333733,3.8722737330065353,25.911042692616437,35.33696241797213,1.5869369789367354,0.7541298657101528,2.190557678467338,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
